"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Enteroscape_v4.1.nlogo"
"parameter sweep (adhesion/deadhesion)"
"12/20/2024 23:23:39:968 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-10","10"
"[run number]","Eat","Yeast-Speed","Yeast-intake-prob","Yeast-adhesion-prob","Yeast-deadhesion-Prob","Yeast-biofilm-secretion-rate","Beneficial-Microbe-Speed","Beneficial-Microbe-intake-prob","Beneficial-Microbe-adhesion-prob","Beneficial-Microbe-deadhesion-Prob","Beneficial-Microbe-molecule-secretion-rate","Beneficial-Microbe-molecule-degradation-rate","Worm-Death-Probability","[step]","count turtles","ticks","g-death-tracker","g-pharynx-inflammation"
"6908","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3369","1057","3370","2","42"
"6891","true","0.59","34","50","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3949","1327","3950","1","44"
"6916","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2776","841","2777","1","42"
"6922","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1994","588","1995","1","40"
"6920","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2347","712","2348","1","41"
"6914","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3258","1006","3259","2","42"
"6917","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3070","964","3071","2","42"
"6923","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2567","767","2568","1","38"
"6919","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3000","918","3001","2","42"
"6918","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3130","957","3131","1","42"
"6924","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2077","666","2078","2","41"
"6925","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2246","671","2247","1","40"
"6911","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3910","1237","3911","1","42"
"6927","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2304","716","2305","1","39"
"6929","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2411","731","2412","1","40"
"6935","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1882","571","1883","1","37"
"6928","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2634","861","2635","2","42"
"6930","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2818","856","2819","2","41"
"6932","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2787","845","2788","1","42"
"6934","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2594","817","2595","1","42"
"6937","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2335","706","2336","1","37"
"6942","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1281","379","1282","2","27"
"6936","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2698","872","2699","1","42"
"6933","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3207","1023","3208","2","42"
"6938","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2632","766","2633","1","42"
"6945","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1650","489","1651","1","34"
"6944","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2079","612","2080","1","38"
"6943","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2382","691","2383","1","39"
"6941","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2701","815","2702","1","40"
"6940","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2634","846","2635","1","42"
"6926","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3601","1140","3602","2","44"
"6946","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2316","710","2317","1","41"
"6948","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2146","623","2147","1","41"
"6950","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1558","445","1559","1","30"
"6939","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3513","1128","3514","2","42"
"6953","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1757","514","1758","1","37"
"6951","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2087","664","2088","2","37"
"6931","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","4463","1431","4464","2","42"
"6959","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1787","482","1788","1","32"
"6954","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2510","766","2511","1","39"
"6947","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3474","1140","3475","1","43"
"6949","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3105","954","3106","2","42"
"6963","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1430","430","1431","1","33"
"6964","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1178","364","1179","1","26"
"6962","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2036","622","2037","2","39"
"6958","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2665","817","2666","2","42"
"6952","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3352","1096","3353","1","42"
"6960","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2768","834","2769","2","42"
"6961","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2590","811","2591","1","34"
"6957","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3202","925","3203","2","43"
"6965","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1912","547","1913","2","38"
"6969","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1768","535","1769","1","36"
"6971","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1680","478","1681","2","34"
"6975","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1538","435","1539","2","33"
"6970","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1938","612","1939","1","40"
"6956","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3774","1234","3775","2","44"
"6976","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1339","386","1340","1","27"
"6966","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2947","948","2948","2","41"
"6967","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2988","949","2989","2","42"
"6974","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2517","772","2518","2","40"
"6955","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3573","1125","3574","2","43"
"6968","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2886","875","2887","1","42"
"6978","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2042","609","2043","1","35"
"6973","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2963","911","2964","1","42"
"6987","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1382","387","1383","1","29"
"6972","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3306","1015","3307","1","42"
"6979","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2689","818","2690","1","41"
"6986","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1784","506","1785","2","35"
"6985","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1760","559","1761","2","39"
"6981","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2748","850","2749","1","41"
"6989","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1576","472","1577","1","34"
"6980","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3221","960","3222","1","41"
"6983","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2757","870","2758","1","42"
"6984","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2838","854","2839","1","42"
"6977","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3749","1177","3750","2","44"
"6982","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2698","885","2699","1","42"
"6991","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2172","652","2173","2","37"
"6999","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1248","358","1249","2","27"
"6997","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1802","535","1803","1","37"
"6998","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1727","528","1728","2","38"
"6988","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3275","1031","3276","2","42"
"6995","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2711","815","2712","1","41"
"6994","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2619","843","2620","1","41"
"6990","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3702","1130","3703","1","43"
"7000","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2694","863","2695","1","41"
"7004","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2471","689","2472","1","38"
"6996","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3296","970","3297","1","42"
"7002","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2854","798","2855","2","40"
"7001","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2779","793","2780","1","42"
"7005","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2564","733","2565","1","42"
"6992","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3870","1229","3871","2","42"
"7006","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2993","773","2994","2","41"
"7010","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","1913","506","1914","1","37"
"6993","true","0.59","34","50","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3286","1065","3287","1","42"
"7007","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2897","792","2898","2","41"
"7016","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","974","259","975","1","17"
"7003","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","3695","1101","3696","2","42"
"7009","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2613","707","2614","1","41"
"7019","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","1197","322","1198","2","26"
"7017","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","1927","519","1928","1","38"
"7013","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2742","796","2743","1","42"
"7008","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","3437","989","3438","1","42"
"7012","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","3246","909","3247","2","42"
"7011","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","3181","868","3182","1","42"
"7020","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2519","666","2520","1","40"
"7015","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2958","861","2959","1","42"
"7027","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","1758","429","1759","2","36"
"7018","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2483","691","2484","1","41"
"7021","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2913","765","2914","1","40"
"7024","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2514","711","2515","1","41"
"7014","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","3687","1097","3688","2","42"
"7028","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2383","655","2384","1","42"
"7026","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2726","789","2727","1","40"
"7025","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2906","840","2907","1","41"
"7023","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","3289","924","3290","1","42"
"7031","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2237","636","2238","1","42"
"7039","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","606","146","607","2","6"
"7036","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","1969","536","1970","2","41"
"7029","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","3052","833","3053","1","41"
"7022","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","3772","1098","3773","1","42"
"7035","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2742","766","2743","1","41"
"7044","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","1244","316","1245","2","24"
"7043","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","1450","394","1451","1","37"
"7040","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2412","669","2413","1","37"
"7038","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2452","691","2453","1","40"
"7037","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2726","751","2727","1","42"
"7050","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","1377","358","1378","1","29"
"7030","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","3905","1106","3906","2","42"
"7034","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","3608","1066","3609","2","41"
"7032","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","3040","882","3041","1","42"
"7041","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2979","821","2980","1","41"
"7046","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2322","669","2323","1","42"
"7033","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","4200","1209","4201","2","43"
"7055","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","1759","496","1760","2","37"
"7042","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","3733","1123","3734","1","42"
"7054","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","1960","518","1961","1","39"
"7052","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2535","704","2536","2","38"
"7056","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2010","569","2011","2","36"
"7047","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","3478","951","3479","2","41"
"7053","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2914","850","2915","1","41"
"7049","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","3363","968","3364","1","40"
"7048","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","3708","1070","3709","2","41"
"7058","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2248","633","2249","1","42"
"7045","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","3932","1190","3933","2","43"
"7068","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","1710","457","1711","1","34"
"7057","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","3585","1083","3586","2","42"
"7063","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2745","751","2746","1","42"
"7065","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2366","669","2367","2","38"
"7051","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","4135","1259","4136","2","42"
"7069","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","1644","464","1645","2","34"
"7060","true","0.59","34","50","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2764","747","2765","1","41"
